Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Priority_Level,Priority_Encoded,Performance_Inconsistency,Study_Efficiency,Workload_Balance,Risk_Score,Engagement_Score,Gender_Encoded,Dept_CS,Dept_Engineering,Dept_Mathematics,Extracurricular_Encoded,Grade_Numeric
21,87.32,53.96,57.7,77.2,62.36,46.6,61.48,61.109,15.7,10,8.0,Medium,1,8.847508123760045,3.659221556886228,1.7444444444444445,1,0.7105600000000001,1,False,False,False,0,1
24,96.38,79.74,43.24,57.48,99.18,92.3,89.77,72.857,22.4,9,5.8,Medium,1,23.101359700242753,3.1135470085470085,3.2941176470588234,2,0.79596,1,False,True,False,1,2
18,82.34,70.06,71.25,89.34,62.66,99.1,96.97,82.0345,22.8,9,7.8,Low,0,14.42534678959227,3.4468277310924367,2.590909090909091,1,0.90168,1,False,False,False,1,3
23,98.51,79.54,89.0,65.39,51.19,19.1,71.59,71.5405,20.9,8,4.8,Medium,1,14.323085212341649,3.2666894977168948,3.603448275862069,1,0.61439,0,True,False,False,0,2
19,67.23,81.16,91.08,61.13,75.62,87.10000000000001,95.88,84.7945,12.4,3,5.9,Medium,1,13.663860362284149,6.32794776119403,1.7971014492753623,1,0.7075100000000001,0,False,False,True,1,3
22,67.5,41.34,54.13,73.53,68.85,14.6,94.13,66.61699999999999,23.4,9,8.7,High,2,20.027161056924665,2.7302049180327868,2.4123711340206184,3,0.5404200000000001,1,True,False,False,0,1
21,77.15,43.24,75.98,96.13,63.07,84.1,58.3,67.9025,19.4,3,6.8,Medium,1,19.90149567243628,3.328553921568628,2.4871794871794872,1,0.86827,1,True,False,False,0,1
24,69.18,71.96,91.35,64.87,81.73,27.7,58.67,70.52099999999999,26.5,9,6.5,High,2,13.066173119930713,2.5643999999999996,3.533333333333333,2,0.55012,0,True,False,False,1,2
23,50.609899999999996,51.46,64.52,95.28,68.21,96.0,73.87,71.923,17.0,2,7.8,Medium,1,16.037380397059867,3.995722222222222,1.9318181818181817,2,0.8209497,1,False,True,False,0,2
24,86.59,77.95,95.93,52.68,70.11,69.5,76.29,76.95000000000002,9.5,7,6.1,Low,0,15.569952472631382,7.32857142857143,1.3380281690140845,2,0.67899,1,False,False,False,1,2
24,87.59,73.13,94.18,54.18,51.15,39.900000000000006,67.06,69.86949999999999,20.9,2,6.5,Low,0,17.229986941376367,3.190388127853881,2.7866666666666666,1,0.59919,0,False,False,True,1,1
23,87.35,75.15,52.49,84.93,79.45,28.1,65.65,66.1795,8.8,5,6.8,Low,0,12.7719098023749,6.753010204081632,1.1282051282051284,1,0.68607,0,False,True,False,1,1
22,67.25,58.15,55.54,59.53,56.1,23.5,71.57,59.79299999999999,29.1,2,8.9,High,2,6.56603914091288,1.9864784053156144,2.9393939393939394,2,0.51037,0,True,False,False,1,0
23,76.11,78.39,50.83,65.83,60.69,68.1,84.52,69.1705,22.6,8,8.0,Medium,1,13.544398104013334,2.9309533898305085,2.511111111111111,1,0.69595,1,False,False,True,0,1
19,68.0,89.77,51.76,56.82,85.86,89.60000000000001,54.22,64.26050000000001,23.9,2,4.2,High,2,18.513764609068573,2.5807429718875508,4.596153846153846,2,0.70008,0,True,False,False,0,1
24,50.8,99.6001,94.47,66.61,65.66,75.5,85.53,84.59100000000001,22.0,9,7.9,Medium,1,15.659450542787253,3.677869565217392,2.4719101123595504,3,0.64534,1,True,False,False,0,3
22,78.12,90.31,95.87,64.02,58.16,83.5,96.31,86.001,7.4,2,6.5,Low,0,18.385818719872123,10.238214285714285,0.9866666666666667,2,0.7409399999999999,1,True,False,False,0,3
24,56.19,73.45,43.11,86.82,78.87,78.1,88.18,73.064,16.6,4,5.2,Medium,1,18.32757021538862,4.1513636363636355,2.67741935483871,2,0.75015,0,False,False,True,1,2
23,54.0,51.61,75.62,85.1,60.75,97.9,59.58,68.2555,21.3,7,8.3,Medium,1,13.525811251085829,3.0607847533632286,2.290322580645161,1,0.7961,1,False,False,False,1,1
22,87.77,80.89,73.85,97.75,63.55,75.8,54.37,71.7145,10.7,9,5.4,Medium,1,16.62876183003413,6.129444444444445,1.6718749999999998,2,0.88171,0,True,False,False,1,2
22,50.609899999999996,96.26,63.43,86.22,81.07,21.0,74.52,74.74249999999999,22.0,3,5.6,Medium,1,12.33254028981864,3.2496739130434777,3.3333333333333335,1,0.5597097,0,False,False,False,0,2
18,97.95,52.71,77.9,84.74,86.99,79.2,97.82,82.0975,25.5,2,4.3,Low,0,16.86734329999837,3.098018867924528,4.811320754716982,1,0.8704099999999999,1,False,False,True,0,3
18,75.76,55.36,96.84,84.71,86.98,32.2,90.95,82.8135,11.9,6,8.9,Low,0,16.10494551372342,6.419651162790698,1.202020202020202,1,0.66272,1,False,False,True,1,3
18,99.15,48.94,50.22,94.15,74.11,99.20100000000002,78.14,69.85150000000002,10.0,1,8.0,Low,0,19.34685685066182,6.3501363636363655,1.1111111111111112,1,0.9716530000000001,0,True,False,False,0,1
23,52.9,84.2,47.22,64.81,72.71,37.7,57.15,60.4575,27.1,5,4.7,High,2,14.191841670480969,2.151512455516014,4.754385964912281,1,0.53104,0,False,False,False,0,1
21,79.18,64.39,42.0,65.0,89.38,29.3,85.69,66.0185,5.299,8,6.4,Medium,1,19.103182195644788,10.480790601682807,0.7160810810810811,3,0.58544,0,False,False,False,1,1
19,67.47,43.76,61.83,87.06,59.65,23.9,90.65,69.4355,11.4,3,5.7,Medium,1,19.811200115086418,5.5996370967741935,1.7014925373134329,2,0.62235,0,True,False,False,0,1
23,92.17,92.5,60.26,61.44,57.61,65.9,96.75,76.237,15.2,5,4.2,Low,0,19.20007213528116,4.705987654320988,2.923076923076923,1,0.71997,0,False,True,False,1,2
24,68.06,73.46,65.85,95.6,83.23,10.9,80.61,74.8725,21.8,9,8.6,High,2,11.145028039444316,3.2838815789473683,2.2708333333333335,2,0.61928,0,False,True,False,0,2
18,63.02,59.87,70.2,76.74,70.48,95.4,75.72,72.5755,29.8,1,8.2,Medium,1,6.693677613987695,2.3563474025974025,3.239130434782609,1,0.78222,1,False,False,True,1,2
22,92.88,60.64,85.47,65.01,85.5,29.4,80.96,74.523,14.3,9,8.9,Medium,1,11.832908771726416,4.87078431372549,1.4444444444444444,1,0.62688,1,False,False,True,0,2
23,68.73,57.42,63.53,88.8,62.83,29.5,97.16,74.72149999999999,28.7,1,5.2,Medium,1,17.781298321551212,2.5158754208754206,4.629032258064516,2,0.6498900000000001,1,False,True,False,0,2
22,50.84,67.33,59.84,65.62,66.24,4.6000000000000005,81.41,66.1795,14.2,4,7.5,Medium,1,7.993526756069561,4.353914473684211,1.6705882352941175,1,0.4288,1,False,True,False,1,1
24,69.51,60.22,89.61,98.16,94.83,24.6,62.88,75.73649999999999,22.4,1,4.6,Medium,1,18.16529245566941,3.236602564102564,4.0,2,0.6749700000000001,0,False,True,False,1,2
22,82.73,72.88,90.99,99.15,71.08,41.900000000000006,81.81,82.298,9.1,8,6.2,Low,0,11.941669481274387,8.148316831683168,1.2638888888888888,2,0.7704900000000001,1,True,False,False,0,3
22,62.72,86.41,53.97,83.34,79.55,37.0,93.99,76.957,16.5,7,8.2,Medium,1,15.200540121982508,4.397542857142857,1.7934782608695654,2,0.63252,1,True,False,False,0,2
20,71.6,80.47,58.88,55.68,55.33,27.3,78.35,65.5455,26.8,3,4.0,Medium,1,12.575932172208942,2.3577517985611514,5.36,1,0.51942,0,True,False,False,1,1
21,52.84,57.67,89.51,63.16,58.94,4.1,75.13,69.13999999999999,13.0,5,6.4,Medium,1,13.433591105880812,4.938571428571428,1.7567567567567566,1,0.42345999999999995,1,True,False,False,0,1
19,79.4,71.72,44.76,75.77,51.79,30.1,86.67,65.9985,7.6,2,6.2,Medium,1,17.38088806706953,7.674244186046513,1.0555555555555556,2,0.63158,0,True,False,False,0,1
19,87.81,90.41,59.55,92.57,71.22,77.8,83.05,78.2615,18.1,10,7.5,Low,0,13.864688961531012,4.097460732984293,2.1294117647058823,1,0.86711,0,True,False,False,1,2
18,70.67,44.09,66.9,59.24,99.45,43.9,52.83,60.2135,16.0,5,5.2,Medium,1,21.25845173101748,3.5419705882352943,2.5806451612903225,2,0.58067,0,False,False,True,1,1
20,71.01,44.7,51.22,55.22,93.69,29.1,86.27,64.49799999999999,10.7,5,4.9,Medium,1,22.16818553693558,5.512649572649572,1.8135593220338981,2,0.5212100000000001,0,False,False,False,0,1
23,54.41,73.37,50.79,53.72,81.65,30.5,70.38,62.565,27.6,9,7.3,High,2,13.234091204159055,2.1875874125874124,3.325301204819277,2,0.46960999999999997,0,False,False,True,1,1
23,60.1,78.35,65.49,75.35,93.05,55.4,97.04,80.61449999999999,20.0,5,7.2,Medium,1,13.02234157131505,3.838785714285714,2.439024390243903,1,0.6478999999999999,1,False,False,False,1,3
19,57.73,52.68,85.27,94.24,79.71,30.2,98.54,82.3985,13.7,2,7.8,Medium,1,18.020473634175104,5.605340136054422,1.5568181818181817,2,0.6407499999999999,1,False,False,True,1,3
21,74.08,84.71,90.41,52.12,68.44,63.1,72.44,74.858,29.8,3,5.2,Medium,1,14.96134118319611,2.4304545454545456,4.806451612903226,1,0.62002,1,False,False,True,0,2
22,76.46,78.78,98.75,60.62,58.68,98.9,98.44,85.9425,8.4,6,4.1,Low,0,19.48548639372392,9.14281914893617,1.647058823529412,2,0.76856,0,True,False,False,0,3
24,97.45,95.4,44.44,84.66,82.65,4.1,65.54,66.251,26.2,1,8.4,Low,0,19.939509021036603,2.435698529411765,2.7872340425531914,1,0.64329,1,True,False,False,0,1
18,53.66,50.14,53.0,91.29,59.65,16.9,84.13,66.5135,10.8,6,5.0,Medium,1,18.812643886492936,5.636737288135592,1.8,2,0.57684,1,False,False,False,1,1
21,79.99,85.08,85.4,90.37,70.87,17.9,53.75,71.77450000000002,11.0,5,6.1,Medium,1,14.939030423692163,5.981208333333335,1.5492957746478875,0,0.65515,1,False,False,False,1,2
19,76.32,45.02,72.44,89.25,91.29,44.7,57.25,66.7895,17.5,2,6.3,Medium,1,20.067577083444828,3.6102432432432434,2.397260273972603,1,0.7200599999999999,1,True,False,False,1,1
20,75.81,73.92,59.66,56.49,56.46,4.1,93.23,68.29650000000001,21.5,2,4.9,Medium,1,15.865017176164672,3.0354000000000005,3.644067796610169,1,0.46569000000000005,0,False,False,True,0,1
18,93.66,73.11,52.34,69.86,56.45,47.8,94.69,70.97250000000001,22.3,2,6.6,Low,0,16.675171663284306,3.0460300429184555,2.93421052631579,1,0.70382,1,False,False,False,1,2
19,60.28,63.3,56.83,99.24,61.22,92.9,76.63,72.3445,5.6,3,8.6,Medium,1,17.20418640912728,10.961287878787878,0.5833333333333334,3,0.8565,0,False,True,False,1,2
23,52.04,90.67,65.76,99.44,77.6,1.2,66.99,72.87349999999999,12.2,10,5.4,High,2,14.743794287767312,5.520719696969697,1.9062499999999998,2,0.55748,0,False,True,False,1,2
18,83.61,40.609899999999996,50.63,80.12,62.59,36.5,72.55,60.563500000000005,21.5,2,6.6,Medium,1,16.002719597055997,2.691711111111111,2.8289473684210527,1,0.68081,1,False,True,False,0,1
19,67.26,71.21,97.85,85.46,75.16,76.10000000000001,93.48,87.32799999999999,27.2,3,5.5,Medium,1,11.440684857122848,3.096737588652482,4.184615384615385,1,0.7719199999999999,0,False,False,False,1,3
23,50.88,53.03,46.46,97.56,65.1,15.4,60.55,59.6485,21.7,9,8.9,High,2,19.78585732284553,2.6276872246696037,2.1919191919191916,4,0.58908,0,True,False,False,0,0
24,62.57,84.61,99.13,72.5,75.31,7.800000000000001,64.74,75.692,11.6,3,5.1,Medium,1,13.186829414229942,6.007301587301587,1.9016393442622952,1,0.5011099999999999,0,True,False,False,0,2
23,65.47,42.58,90.51,56.84,63.88,63.1,89.27,73.86449999999999,17.7,7,4.5,Medium,1,20.886072632259037,3.9499732620320853,3.2181818181818183,2,0.61307,0,True,False,False,1,2
22,80.84,89.89,65.39,83.45,99.0,1.0,96.76,81.3265,21.2,3,4.7,Low,0,13.482880626928358,3.6633558558558557,3.7192982456140347,0,0.5793200000000001,0,False,False,False,0,3
20,58.63,90.29,84.39,98.01,74.64,80.19999999999999,54.65,77.2115,8.4,6,5.8,Medium,1,16.733830404303735,8.213989361702128,1.2352941176470589,3,0.8085300000000001,0,False,False,False,0,2
22,70.65,89.97,80.29,84.86,87.18,6.7,90.19,82.407,18.6,9,6.8,Medium,1,4.104055311518106,4.204438775510203,2.384615384615385,2,0.57149,0,False,True,False,0,3
19,74.12,49.15,52.8,90.17,85.03,52.400000000000006,82.25,69.896,16.8,6,7.3,Medium,1,19.337029244431523,3.926741573033708,2.0240963855421685,2,0.74024,1,False,False,False,0,1
24,72.96,77.82,60.34,71.14,74.53,74.0,61.54,67.04400000000001,13.4,4,6.8,Medium,1,7.803408229741666,4.655833333333334,1.717948717948718,1,0.72544,1,False,True,False,0,1
21,98.7,40.86,70.79,54.82,61.94,24.2,87.79,65.79050000000001,20.6,5,8.5,Low,0,17.558159072066754,3.0458564814814815,2.168421052631579,1,0.58798,0,False,True,False,0,1
24,52.28,90.88,78.27,58.44,75.54,10.4,86.4,75.9595,20.9,8,5.8,Medium,1,12.501283134142673,3.4684703196347035,3.0735294117647056,2,0.42180000000000006,0,True,False,False,0,2
24,97.55,83.38,72.57,99.13,84.05,17.6,57.1,71.934,29.3,8,7.6,Medium,1,15.576874847028845,2.374059405940594,3.406976744186047,2,0.74197,1,False,False,False,1,2
24,79.1,71.87,68.38,74.66,73.0,85.5,75.11,73.18249999999999,15.7,7,5.3,Medium,1,2.6946669553026403,4.382185628742515,2.492063492063492,0,0.7924399999999999,1,True,False,False,0,2
22,89.79,83.84,66.59,50.6,54.1,70.6,87.91,72.1265,18.3,5,7.4,Low,0,16.907272695500005,3.737124352331606,2.1785714285714284,1,0.68357,1,True,False,False,1,2
21,71.52,45.66,69.9,97.77,50.9,19.8,59.58,62.9435,8.9,9,8.6,High,2,20.6144468759169,6.357929292929293,0.9270833333333334,4,0.6650400000000001,1,False,False,False,0,1
23,72.69,71.72,66.06,74.89,66.39,71.6,73.14,70.6675,18.7,1,8.9,Medium,1,4.0099189517994,3.5871827411167514,1.8888888888888888,1,0.7324299999999999,0,False,False,False,0,2
19,93.97,57.48,72.48,91.81,57.51,70.9,56.04,66.6215,5.9,4,7.6,Low,0,15.381467095176587,9.655289855072462,0.6860465116279071,2,0.86185,0,False,False,True,1,1
20,94.8,98.36,93.28,77.42,95.31,99.20100000000002,65.34,83.81,8.7,10,8.7,Low,0,14.079056076314206,8.640206185567012,0.8969072164948454,2,0.891683,1,False,True,False,1,3
21,61.93,91.43,77.97,55.09,58.79,39.2,60.9,67.5795,9.3,7,7.4,Medium,1,15.384842540630698,6.561116504854368,1.1071428571428572,3,0.52375,1,False,False,True,0,1
19,59.96,84.0,83.36,80.78,69.71,86.5,75.25,79.428,20.8,5,8.8,Medium,1,6.058518795877424,3.64348623853211,2.122448979591837,1,0.7625,1,False,True,False,1,2
21,74.81,96.02,75.85,99.54010000000001,85.6,44.6,57.06,76.25399999999999,19.2,4,8.5,Low,0,17.12956847973702,3.7749504950495045,2.0210526315789474,2,0.7563904000000001,1,False,True,False,0,2
22,95.01,60.81,78.58,51.74,90.77,89.80000000000001,69.16,70.8425,25.0,5,4.5,Low,0,15.19353382199151,2.7247115384615386,4.545454545454546,1,0.76139,0,False,True,False,0,2
19,66.12,94.05,74.7,92.09,73.89,9.2,63.76,73.57300000000001,16.6,1,6.4,Medium,1,12.964126272140364,4.180284090909091,2.2432432432432434,1,0.59432,1,True,False,False,0,2
22,82.6,59.51,41.61,61.77,59.06,17.5,87.3,61.5655,16.9,4,5.7,Medium,1,16.360212406934085,3.4394134078212293,2.522388059701492,1,0.54738,1,True,False,False,1,1
18,85.41,83.97,99.3501,69.69,63.54,85.0,84.98,84.142,9.0,1,4.1,Low,0,14.069000753500584,8.4142,1.7647058823529413,1,0.78999,1,False,False,False,0,3
19,88.93,84.19,42.02,68.64,70.95,81.89999999999999,54.75,61.0445,23.6,2,6.3,Medium,1,16.17166194304098,2.4814837398373983,3.2328767123287676,1,0.78705,0,False,True,False,0,1
21,78.2,41.1,63.71,94.94,68.23,30.5,97.67,73.9825,5.299,9,4.7,Medium,1,23.540151868668985,11.745118272741705,0.9296491228070176,3,0.70586,0,False,True,False,1,2
18,70.12,61.66,46.31,75.22,67.43,59.7,87.23,68.0065,15.6,5,4.2,Medium,1,15.26411969292694,4.096777108433734,3.0,2,0.6903400000000001,0,False,True,False,0,1
22,98.35,41.17,45.82,72.36,56.59,38.3,80.8,60.2985,9.7,9,6.2,Medium,1,16.95990477567607,5.635373831775701,1.347222222222222,3,0.69939,1,True,False,False,0,1
22,80.57,99.6001,87.61,90.9,95.67,1.0,73.89,82.29599999999999,24.3,9,5.2,Low,0,9.865081515223277,3.2528063241106717,3.9193548387096775,1,0.60831,1,False,False,False,1,3
21,86.43,47.33,65.56,52.45,51.49,2.6,58.9,55.48283,21.8,10,8.7,Medium,1,7.146126923026207,2.4334574561403506,2.2474226804123716,2,0.47689000000000004,1,True,False,False,1,0
18,67.25,72.57,88.07,54.32,72.0,5.4,98.1,77.95100000000001,22.7,5,8.1,Medium,1,16.78363399267274,3.2890717299578065,2.4945054945054945,2,0.43523,0,False,False,True,0,2
24,83.5,87.43,56.37,51.08,99.02,59.400000000000006,50.5199,62.858,8.7,3,8.8,Medium,1,22.709884372272793,6.480206185567011,0.8877551020408162,2,0.63302,0,False,False,True,1,1
23,62.89,52.08,55.39,84.4,82.99,27.9,84.62,69.3995,21.7,4,8.4,Medium,1,16.63166347663396,3.0572466960352425,2.3085106382978724,2,0.6099700000000001,1,False,False,True,0,1
20,62.25,69.1,55.07,76.28,67.77,14.4,75.37,65.6825,22.3,5,7.6,Medium,1,8.496256234365816,2.818991416309013,2.5930232558139537,1,0.53507,1,False,False,False,1,1
21,85.74,76.45,76.97,93.8,57.3,94.1,95.13,83.754,5.299,6,7.0,Low,0,15.462905613111657,13.296396253373551,0.662375,2,0.91472,0,False,False,True,1,3
22,76.07,49.61,88.9,74.93,98.19,12.1,69.03,72.039,12.9,6,4.3,Medium,1,18.740843630957492,5.182661870503597,2.4339622641509435,1,0.56423,1,False,False,False,0,2
19,84.16,86.71,67.14,61.09,50.7,67.4,75.93,70.17399999999999,7.2,8,5.3,Medium,1,13.786168068031087,8.55780487804878,1.142857142857143,2,0.69904,1,True,False,False,0,2
18,63.47,57.96,62.75,90.26,84.07,89.39999999999999,87.12,76.9335,22.0,8,7.6,Medium,1,14.934840809329039,3.3449347826086955,2.558139534883721,2,0.81965,1,True,False,False,1,2
23,79.94,52.66,98.41,64.72,94.01,16.4,52.38,68.14450000000001,10.3,8,6.0,Medium,1,22.321268557140744,6.030486725663717,1.4714285714285715,2,0.5478999999999999,0,False,False,False,0,1
20,72.2,73.5,47.01,96.78,51.26,21.5,52.72,59.3115,11.6,3,5.6,High,2,20.872601179536776,4.707261904761905,1.7575757575757576,3,0.66822,1,True,False,False,0,0
19,79.85,64.62,69.2,62.52,86.26,57.400000000000006,60.58,66.041,7.0,4,4.5,Medium,1,10.360457518855045,8.255125,1.2727272727272727,1,0.66183,1,True,False,False,1,1
18,64.54,95.22,64.51,58.39,99.4901,50.8,57.32,68.899,17.1,4,4.4,Medium,1,20.65869684181459,3.8065745856353588,3.1666666666666665,2,0.57958,1,False,False,False,1,1
23,85.77,92.8,45.89,74.67,81.98,52.1,50.5199,62.492,5.8,7,5.0,Medium,1,20.263931074744605,9.19,0.9666666666666667,2,0.71229,1,False,False,True,0,1
21,90.3,69.0,56.09,52.53,70.73,55.5,81.15,66.44500000000001,26.1,5,8.2,Low,0,11.624267718871586,2.4518450184501845,2.836956521739131,0,0.64752,0,False,False,False,1,1
23,63.0,61.56,41.71,51.82,93.72,95.0,89.8,68.4965,5.7,4,7.3,Medium,1,23.0803058905206,10.223358208955224,0.6867469879518072,3,0.68128,0,False,True,False,1,1
21,65.03,59.53,92.62,74.8,77.71,5.4,97.86,80.70349999999999,6.5,10,5.7,Medium,1,15.233835039148875,10.760466666666666,0.9701492537313433,4,0.51049,0,True,False,False,0,3
24,83.06,56.05,76.47,60.76,87.47,76.0,72.05,70.80099999999999,21.0,5,4.3,Low,0,12.546676850863738,3.218227272727272,3.9622641509433962,0,0.72022,1,False,False,False,0,2
18,84.78,72.67,88.9,50.52,79.39,23.3,63.99,68.997,27.9,1,4.9,Low,0,14.680917205678943,2.3874394463667823,4.728813559322034,0,0.52632,0,True,False,False,0,1
23,85.2,88.3,71.29,64.8,51.91,37.400000000000006,93.2,75.80850000000001,27.3,4,6.2,Low,0,16.97816391722026,2.6787455830388693,3.7916666666666665,1,0.627,1,False,False,True,0,2
20,84.13,58.65,75.97,73.87,60.66,8.9,92.22,73.0475,7.1,7,4.8,Low,0,13.551281489217175,9.01820987654321,1.2241379310344827,1,0.57457,0,True,False,False,1,2
23,69.64,51.41,82.05,69.71,53.94,44.6,81.24,70.67649999999999,12.2,3,7.8,Medium,1,14.560145947070723,5.354280303030302,1.3863636363636362,1,0.62156,1,False,False,False,0,2
18,69.74,68.53,94.48,56.77,55.33,80.39999999999999,63.66,71.066,18.0,7,7.9,Medium,1,15.863843481325704,3.7403157894736845,2.0224719101123596,2,0.6775,0,False,False,True,1,2
19,62.74,44.14,45.51,78.98,50.77,9.9,95.43,64.0465,5.7,5,4.7,High,2,23.012127889441256,9.55917910447761,1.0,3,0.5338400000000001,0,False,False,True,0,1
19,57.84,82.08,59.86,85.52,71.06,27.6,58.92,66.26700000000001,18.2,1,7.6,Medium,1,12.272282591270459,3.4514062500000007,2.116279069767442,1,0.5984,0,False,False,True,1,1
23,84.63,71.1,82.54,83.78,58.93,37.3,52.18,67.27900000000001,16.2,4,6.6,Low,0,14.035803503896743,3.9115697674418612,2.1315789473684212,0,0.7009099999999999,1,False,True,False,1,1
23,54.66,69.78,97.5,69.69,92.78,10.4,89.83,82.04249999999999,19.7,10,8.8,Medium,1,13.231369165736401,3.963405797101449,2.010204081632653,2,0.47394000000000003,1,False,False,False,0,3
21,96.89,58.03,98.85,56.88,87.5,76.2,78.18,77.963,28.0,3,7.9,Low,0,18.35454630330044,2.6883793103448275,3.1460674157303368,1,0.7467900000000001,1,False,False,False,1,2
18,91.33,94.28,78.29,74.97,78.66,78.7,62.32,75.457,11.9,4,6.9,Low,0,11.403544624370092,5.8493798449612395,1.5063291139240507,0,0.8099700000000001,0,False,False,True,1,2
21,92.88,45.43,51.62,94.52,74.45,83.6,83.54,70.5845,21.0,6,7.0,Low,0,20.891595678645515,3.208386363636364,2.625,1,0.9075199999999999,1,True,False,False,0,2
20,95.33,92.19,47.15,73.44,62.79,58.4,88.34,72.333,15.7,10,4.9,Medium,1,18.547198440734924,4.331317365269461,2.661016949152542,2,0.75495,1,False,False,True,0,2
24,70.43,62.6,96.76,59.78,73.75,50.7,92.23,80.12599999999999,15.9,4,8.5,Low,0,16.858666317357375,4.7411834319526625,1.6736842105263159,2,0.60251,1,False,True,False,0,3
19,92.34,92.84,66.04,54.65,82.06,26.3,64.11,67.3875,21.2,7,6.8,Low,0,15.283057612925498,3.0354729729729732,2.717948717948718,1,0.57452,1,False,False,True,1,1
22,57.9,83.73,51.69,97.2,89.11,65.5,51.28,67.632,28.8,8,6.9,High,2,21.641092162827643,2.269530201342282,3.6455696202531644,3,0.759,1,False,False,False,1,1
22,51.08,46.25,96.03,87.15,54.08,44.5,75.5,74.3005,26.6,3,6.9,Medium,1,21.23208821571727,2.6920471014492753,3.367088607594937,2,0.63534,1,False,False,True,1,2
18,89.24,89.89,46.27,65.65,85.42,97.1,92.8,76.13550000000001,21.0,3,5.4,Low,0,19.716133748785534,3.4607045454545458,3.28125,1,0.82162,0,True,False,False,1,2
18,53.74,80.93,83.77,64.77,87.14,96.8,60.39,74.4685,16.5,2,8.1,Medium,1,12.00793904048484,4.255342857142858,1.8131868131868132,1,0.7107,0,False,False,False,1,2
22,99.43,41.94,77.52,94.76,77.95,90.5,71.06,73.523,15.6,6,8.3,Low,0,19.276223177790822,4.429096385542168,1.6774193548387095,1,0.9488300000000001,1,True,False,False,1,2
18,83.74,48.02,45.26,58.88,60.72,36.0,62.82,55.48283,24.7,6,5.4,Medium,1,7.943790027436526,2.158864980544747,3.8593749999999996,1,0.5947399999999999,0,False,False,True,0,0
19,87.67,78.14,60.32,76.75,76.96,36.8,50.67,63.05050000000001,10.5,1,6.2,Medium,1,12.423383999538933,5.482652173913044,1.4583333333333333,0,0.68041,0,False,False,False,0,1
20,62.29,79.76,49.0,85.68,75.14,85.3,94.93,77.32400000000001,19.7,9,4.9,Medium,1,17.2616372340517,3.7354589371980684,3.338983050847457,3,0.78549,1,False,True,False,1,2
20,83.69,84.8,76.27,69.82,73.79,72.9,56.75,70.3095,17.6,2,5.2,Low,0,10.273545152477794,3.78008064516129,2.838709677419355,0,0.74905,1,False,False,False,0,2
21,52.16,83.21,68.63,52.0,73.03,70.4,88.34,74.764,21.2,4,5.7,Medium,1,14.139030023307821,3.3677477477477478,3.1641791044776117,1,0.57568,0,True,False,False,0,2
19,91.89,79.57,40.679899999999996,61.39,55.54,28.0,67.33,58.362,9.7,9,8.5,High,2,14.385200071670882,5.454392523364486,1.0210526315789472,3,0.60523,1,False,False,False,0,0
24,58.48,85.97,98.54,95.09,59.14,83.3,63.88,81.037,22.4,7,7.1,Medium,1,18.032621273680654,3.4631196581196586,2.765432098765432,2,0.8057,0,False,True,False,1,3
18,84.87,74.51,60.98,76.16,54.87,57.9,97.05,75.3425,20.7,3,6.9,Low,0,16.305187211436735,3.472004608294931,2.620253164556962,1,0.73295,0,False,True,False,1,2
18,61.22,55.65,55.49,90.77,62.12,44.7,82.86,69.1405,9.5,10,8.7,High,2,16.38135433961429,6.584809523809524,0.9793814432989691,4,0.68084,0,False,True,False,1,1
24,53.42,94.74,53.35,77.78,63.17,86.5,84.35,75.1625,16.2,2,8.0,Medium,1,16.530059588519332,4.369912790697675,1.7999999999999998,2,0.7308800000000001,1,False,True,False,0,2
21,74.07,41.09,49.53,97.18,62.25,39.4,87.98,67.712,22.0,9,4.1,Medium,1,24.22936297140311,2.944,4.313725490196079,3,0.7291300000000001,0,True,False,False,0,1
21,58.46,61.99,99.3501,95.46,60.55,65.4,67.05,78.045,27.5,2,4.6,Medium,1,18.941566025595666,2.738421052631579,4.910714285714286,2,0.75342,1,False,False,False,1,2
18,86.47,83.73,57.71,74.14,86.77,46.6,78.18,72.569,8.1,4,5.2,Low,0,11.38448198206664,7.974615384615385,1.3064516129032258,1,0.69577,1,False,False,True,0,2
18,61.88,65.63,64.33,65.91,90.93,59.3,63.51,66.9245,5.299,2,5.5,Medium,1,11.706191524146533,10.624622956024764,0.8152307692307693,2,0.6271800000000001,1,False,True,False,1,1
24,67.12,41.49,92.28,80.08,66.36,4.1,91.73,75.66550000000001,9.1,7,8.2,Medium,1,21.21317208717263,7.491633663366338,0.9891304347826088,3,0.53398,1,False,False,True,1,2
19,78.37,43.96,78.51,83.74,65.26,46.1,79.97,71.6045,29.7,6,7.8,Medium,1,16.28452547666035,2.332394136807818,3.3749999999999996,1,0.7083699999999999,1,False,False,True,0,2
24,64.25,78.92,62.12,74.92,92.2,55.6,62.17,69.25699999999999,24.2,8,4.7,High,2,12.622938643596429,2.7482936507936504,4.245614035087719,2,0.65923,0,False,False,False,0,1
21,68.9,97.89,93.9,91.11,81.2,49.3,94.99,87.57919500000003,20.4,3,6.7,Medium,1,6.413046857773611,4.092485747663553,2.649350649350649,1,0.7190400000000001,1,False,False,True,0,4
