date,weight,num_of_prev_attempts,studied_credits,module_presentation_length,date_registration,prior_avg_score,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,assessment_type_enc,code_module_enc,Priority_Label
222,0.0,0,60,240,-22.0,63.81818181818182,123.55,960.4736842105264,1.0,1,0,5,High
19,12.5,0,60,240,-23.0,77.97840899761924,20.266666666666666,28.642857142857142,1.0,1,2,5,Low
47,12.5,0,60,240,-23.0,84.0,20.266666666666666,28.642857142857142,1.0,1,2,5,High
89,25.0,0,60,240,-23.0,66.0,20.266666666666666,28.642857142857142,1.0,1,2,5,High
131,25.0,0,60,240,-23.0,60.333333333333336,20.266666666666666,28.642857142857142,1.0,1,2,5,High
19,5.0,0,60,240,-22.0,79.09537366548042,32.04,-21.916666666666664,1.0,1,2,1,Low
47,18.0,0,60,240,-22.0,80.0,32.04,-21.916666666666664,1.0,1,2,1,High
54,1.0,0,60,240,-22.0,75.5,32.04,-21.916666666666664,1.0,1,0,1,High
89,18.0,0,60,240,-22.0,83.66666666666667,32.04,-21.916666666666664,1.0,1,2,1,High
89,1.0,0,60,240,-22.0,81.25,32.04,-21.916666666666664,1.0,1,0,1,High
124,18.0,0,60,240,-22.0,81.0,32.04,-21.916666666666664,1.0,1,2,1,High
124,1.0,0,60,240,-22.0,81.0,32.04,-21.916666666666664,1.0,1,0,1,High
159,18.0,0,60,240,-22.0,83.71428571428571,32.04,-21.916666666666664,1.0,1,2,1,High
159,1.0,0,60,240,-22.0,83.875,32.04,-21.916666666666664,1.0,1,0,1,High
187,1.0,0,60,240,-22.0,85.66666666666667,32.04,-21.916666666666664,1.0,1,0,1,High
33,16.0,0,60,269,-115.0,82.46234893089557,105.07894736842105,-104.83783783783784,1.0,1,2,4,Medium
68,28.0,0,60,269,-115.0,79.0,105.07894736842105,-104.83783783783784,1.0,1,2,4,Medium
131,28.0,0,60,269,-115.0,77.0,105.07894736842105,-104.83783783783784,1.0,1,2,4,Medium
166,28.0,0,60,269,-115.0,75.66666666666667,105.07894736842105,-104.83783783783784,1.0,1,2,4,Medium
19,12.5,0,60,268,-74.0,77.1392654670939,69.5,-61.28571428571429,1.0,1,2,5,High
47,12.5,0,60,268,-74.0,28.0,69.5,-61.28571428571429,1.0,1,2,5,High
96,25.0,0,60,268,-74.0,35.0,69.5,-61.28571428571429,1.0,1,2,5,High
23,2.0,0,60,240,-15.0,69.69608884596813,48.1578947368421,-49.77777777777778,1.0,1,0,3,High
25,7.5,0,60,240,-15.0,53.0,48.1578947368421,-49.77777777777778,1.0,1,2,3,Low
51,3.0,0,60,240,-15.0,68.0,48.1578947368421,-49.77777777777778,1.0,1,0,3,High
53,10.0,0,60,240,-15.0,68.33333333333333,48.1578947368421,-49.77777777777778,1.0,1,2,3,High
79,3.0,0,60,240,-15.0,66.25,48.1578947368421,-49.77777777777778,1.0,1,0,3,High
81,12.5,0,60,240,-15.0,63.6,48.1578947368421,-49.77777777777778,1.0,1,2,3,Low
114,4.0,0,60,240,-15.0,65.83333333333333,48.1578947368421,-49.77777777777778,1.0,1,0,3,High
116,15.0,0,60,240,-15.0,64.28571428571429,48.1578947368421,-49.77777777777778,1.0,1,2,3,High
20,5.0,1,120,262,-99.0,72.63423627854205,30.564102564102566,-11.868421052631579,1.0,1,2,3,Low
41,10.0,1,120,262,-99.0,75.0,30.564102564102566,-11.868421052631579,1.0,1,2,3,High
62,10.0,1,120,262,-99.0,80.0,30.564102564102566,-11.868421052631579,1.0,1,2,3,Medium
111,25.0,1,120,262,-99.0,72.66666666666667,30.564102564102566,-11.868421052631579,1.0,1,2,3,High
146,25.0,1,120,262,-99.0,73.25,30.564102564102566,-11.868421052631579,1.0,1,2,3,High
195,25.0,1,120,262,-99.0,69.4,30.564102564102566,-11.868421052631579,1.0,1,2,3,High
19,5.0,0,60,240,-25.0,79.09537366548042,42.851851851851855,-7.115384615384613,1.0,1,2,1,Medium
47,18.0,0,60,240,-25.0,58.0,42.851851851851855,-7.115384615384613,1.0,1,2,1,Medium
54,1.0,0,60,240,-25.0,66.5,42.851851851851855,-7.115384615384613,1.0,1,0,1,High
89,18.0,0,60,240,-25.0,77.66666666666667,42.851851851851855,-7.115384615384613,1.0,1,2,1,Medium
89,1.0,0,60,240,-25.0,73.5,42.851851851851855,-7.115384615384613,1.0,1,0,1,High
124,18.0,0,60,240,-25.0,78.8,42.851851851851855,-7.115384615384613,1.0,1,2,1,High
124,1.0,0,60,240,-25.0,75.0,42.851851851851855,-7.115384615384613,1.0,1,0,1,High
159,18.0,0,60,240,-25.0,78.57142857142857,42.851851851851855,-7.115384615384613,1.0,1,2,1,Medium
159,1.0,0,60,240,-25.0,78.0,42.851851851851855,-7.115384615384613,1.0,1,0,1,High
187,18.0,0,60,240,-25.0,80.44444444444444,42.851851851851855,-7.115384615384613,1.0,1,2,1,Medium
187,1.0,0,60,240,-25.0,79.1,42.851851851851855,-7.115384615384613,1.0,1,0,1,High
24,12.5,1,90,269,-87.0,78.72092735703245,80.1025641025641,-77.07894736842105,1.0,1,2,5,Low
52,12.5,1,90,269,-87.0,92.0,80.1025641025641,-77.07894736842105,1.0,1,2,5,Medium
94,25.0,1,90,269,-87.0,82.0,80.1025641025641,-77.07894736842105,1.0,1,2,5,Medium
136,25.0,1,90,269,-87.0,81.0,80.1025641025641,-77.07894736842105,1.0,1,2,5,High
199,25.0,1,90,269,-87.0,75.75,80.1025641025641,-77.07894736842105,1.0,1,2,5,High
241,0.0,1,90,269,-87.0,71.4,80.1025641025641,-77.07894736842105,1.0,1,0,5,Low
241,0.0,1,90,269,-87.0,74.33333333333333,80.1025641025641,-77.07894736842105,1.0,1,0,5,Low
241,0.0,1,90,269,-87.0,76.85714285714286,80.1025641025641,-77.07894736842105,1.0,1,0,5,Medium
241,0.0,1,90,269,-87.0,76.375,80.1025641025641,-77.07894736842105,1.0,1,0,5,Low
241,0.0,1,90,269,-87.0,77.0,80.1025641025641,-77.07894736842105,1.0,1,0,5,Medium
241,0.0,1,90,269,-87.0,76.6,80.1025641025641,-77.07894736842105,1.0,1,0,5,Medium
241,0.0,1,90,269,-87.0,76.36363636363636,80.1025641025641,-77.07894736842105,1.0,1,0,5,Low
19,5.0,0,75,240,-22.0,79.09537366548042,26.576923076923077,-19.32,1.0,1,2,1,Medium
47,18.0,0,75,240,-22.0,68.0,26.576923076923077,-19.32,1.0,1,2,1,Medium
54,1.0,0,75,240,-22.0,73.0,26.576923076923077,-19.32,1.0,1,0,1,High
89,18.0,0,75,240,-22.0,82.0,26.576923076923077,-19.32,1.0,1,2,1,Medium
89,1.0,0,75,240,-22.0,81.5,26.576923076923077,-19.32,1.0,1,0,1,High
124,18.0,0,75,240,-22.0,81.2,26.576923076923077,-19.32,1.0,1,2,1,High
124,1.0,0,75,240,-22.0,67.66666666666667,26.576923076923077,-19.32,1.0,1,0,1,High
159,18.0,0,75,240,-22.0,66.57142857142857,26.576923076923077,-19.32,1.0,1,2,1,High
159,1.0,0,75,240,-22.0,64.25,26.576923076923077,-19.32,1.0,1,0,1,High
187,18.0,0,75,240,-22.0,61.55555555555556,26.576923076923077,-19.32,1.0,1,2,1,High
187,1.0,0,75,240,-22.0,59.9,26.576923076923077,-19.32,1.0,1,0,1,High
19,12.5,0,120,240,-23.0,77.97840899761924,100.1,-81.82758620689656,1.0,1,2,5,Low
47,12.5,0,120,240,-23.0,76.0,100.1,-81.82758620689656,1.0,1,2,5,Medium
89,25.0,0,120,240,-23.0,72.0,100.1,-81.82758620689656,1.0,1,2,5,Medium
131,25.0,0,120,240,-23.0,71.33333333333333,100.1,-81.82758620689656,1.0,1,2,5,Medium
166,25.0,0,120,240,-23.0,69.25,100.1,-81.82758620689656,1.0,1,2,5,High
222,0.0,0,120,240,-23.0,71.0,100.1,-81.82758620689656,1.0,1,0,5,Low
222,0.0,0,120,240,-23.0,73.66666666666667,100.1,-81.82758620689656,1.0,1,0,5,Low
222,0.0,0,120,240,-23.0,76.28571428571429,100.1,-81.82758620689656,1.0,1,0,5,Medium
222,0.0,0,120,240,-23.0,76.0,100.1,-81.82758620689656,1.0,1,0,5,Low
222,0.0,0,120,240,-23.0,76.0,100.1,-81.82758620689656,1.0,1,0,5,Low
222,0.0,0,120,240,-23.0,76.8,100.1,-81.82758620689656,1.0,1,0,5,Low
222,0.0,0,120,240,-23.0,78.27272727272727,100.1,-81.82758620689656,1.0,1,0,5,Low
19,5.0,0,60,240,-16.0,79.09537366548042,30.95,-24.157894736842103,1.0,1,2,1,Low
47,18.0,0,60,240,-16.0,87.0,30.95,-24.157894736842103,1.0,1,2,1,Medium
54,1.0,0,60,240,-16.0,83.5,30.95,-24.157894736842103,1.0,1,0,1,High
89,18.0,0,60,240,-16.0,82.33333333333333,30.95,-24.157894736842103,1.0,1,2,1,Medium
89,1.0,0,60,240,-16.0,80.0,30.95,-24.157894736842103,1.0,1,0,1,High
124,18.0,0,60,240,-16.0,84.0,30.95,-24.157894736842103,1.0,1,2,1,High
159,18.0,0,60,240,-16.0,82.66666666666667,30.95,-24.157894736842103,1.0,1,2,1,Medium
159,1.0,0,60,240,-16.0,80.71428571428571,30.95,-24.157894736842103,1.0,1,0,1,High
187,18.0,0,60,240,-16.0,78.125,30.95,-24.157894736842103,1.0,1,2,1,Medium
19,12.5,0,60,240,-23.0,77.97840899761924,268.4,-268.05882352941177,1.0,1,2,5,Low
47,12.5,0,60,240,-23.0,98.0,268.4,-268.05882352941177,1.0,1,2,5,Low
89,25.0,0,60,240,-23.0,97.0,268.4,-268.05882352941177,1.0,1,2,5,High
131,25.0,0,60,240,-23.0,96.66666666666667,268.4,-268.05882352941177,1.0,1,2,5,Medium
166,25.0,0,60,240,-23.0,96.5,268.4,-268.05882352941177,1.0,1,2,5,Medium
222,0.0,0,60,240,-23.0,97.2,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,97.66666666666667,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,98.0,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,97.25,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,96.77777777777777,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,96.7,268.4,-268.05882352941177,1.0,1,0,5,Low
222,0.0,0,60,240,-23.0,96.27272727272727,268.4,-268.05882352941177,1.0,1,0,5,Low
19,5.0,0,90,240,-29.0,79.09537366548042,27.066666666666666,-27.928571428571427,1.0,1,2,1,High
47,18.0,0,90,240,-29.0,65.0,27.066666666666666,-27.928571428571427,1.0,1,2,1,Medium
54,1.0,0,90,240,-29.0,63.5,27.066666666666666,-27.928571428571427,1.0,1,0,1,High
89,1.0,0,90,240,-29.0,75.66666666666667,27.066666666666666,-27.928571428571427,1.0,1,0,1,High
12,5.0,1,120,234,-102.0,78.9669206094627,24.0,20.583333333333332,1.0,1,2,1,Medium
40,18.0,1,120,234,-102.0,62.0,24.0,20.583333333333332,1.0,1,2,1,High
47,1.0,1,120,234,-102.0,67.0,24.0,20.583333333333332,1.0,1,0,1,High
82,18.0,1,120,234,-102.0,78.0,24.0,20.583333333333332,1.0,1,2,1,High
82,1.0,1,120,234,-102.0,78.0,24.0,20.583333333333332,1.0,1,0,1,High
117,1.0,1,120,234,-102.0,82.4,24.0,20.583333333333332,1.0,1,0,1,High
23,2.0,0,90,240,-21.0,69.69608884596813,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
25,7.5,0,90,240,-21.0,40.0,52.89655172413793,-30.964285714285715,1.0,1,2,3,Low
51,3.0,0,90,240,-21.0,58.0,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
53,10.0,0,90,240,-21.0,64.66666666666667,52.89655172413793,-30.964285714285715,1.0,1,2,3,Medium
79,3.0,0,90,240,-21.0,66.25,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
81,12.5,0,90,240,-21.0,66.4,52.89655172413793,-30.964285714285715,1.0,1,2,3,Medium
114,4.0,0,90,240,-21.0,67.0,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
116,15.0,0,90,240,-21.0,66.28571428571429,52.89655172413793,-30.964285714285715,1.0,1,2,3,Medium
149,4.0,0,90,240,-21.0,68.625,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
151,15.0,0,90,240,-21.0,69.22222222222223,52.89655172413793,-30.964285714285715,1.0,1,2,3,Medium
170,3.0,0,90,240,-21.0,67.6,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
200,15.0,0,90,240,-21.0,64.0,52.89655172413793,-30.964285714285715,1.0,1,2,3,Medium
206,6.0,0,90,240,-21.0,66.16666666666667,52.89655172413793,-30.964285714285715,1.0,1,0,3,High
240,100.0,0,90,240,-21.0,64.84615384615384,52.89655172413793,-30.964285714285715,1.0,1,1,3,High
19,12.5,0,120,268,-149.0,77.1392654670939,74.73529411764706,-61.54545454545455,1.0,1,2,5,High
47,12.5,0,120,268,-149.0,76.0,74.73529411764706,-61.54545454545455,1.0,1,2,5,Low
96,25.0,0,120,268,-149.0,81.0,74.73529411764706,-61.54545454545455,1.0,1,2,5,Medium
131,25.0,0,120,268,-149.0,79.0,74.73529411764706,-61.54545454545455,1.0,1,2,5,Medium
173,25.0,0,120,268,-149.0,77.75,74.73529411764706,-61.54545454545455,1.0,1,2,5,Medium
236,0.0,0,120,268,-149.0,78.0,74.73529411764706,-61.54545454545455,1.0,1,0,5,Low
236,0.0,0,120,268,-149.0,77.83333333333333,74.73529411764706,-61.54545454545455,1.0,1,0,5,Low
236,0.0,0,120,268,-149.0,80.0,74.73529411764706,-61.54545454545455,1.0,1,0,5,Low
236,0.0,0,120,268,-149.0,80.75,74.73529411764706,-61.54545454545455,1.0,1,0,5,Low
236,0.0,0,120,268,-149.0,80.55555555555556,74.73529411764706,-61.54545454545455,1.0,1,0,5,Low
236,0.0,0,120,268,-149.0,80.2,74.73529411764706,-61.54545454545455,1.0,1,0,5,Medium
236,0.0,0,120,268,-149.0,79.63636363636364,74.73529411764706,-61.54545454545455,1.0,1,0,5,Medium
19,12.5,0,60,240,-28.0,77.97840899761924,162.57894736842104,-163.8918918918919,1.0,1,2,5,Low
47,12.5,0,60,240,-28.0,88.0,162.57894736842104,-163.8918918918919,1.0,1,2,5,Medium
89,25.0,0,60,240,-28.0,80.0,162.57894736842104,-163.8918918918919,1.0,1,2,5,Medium
131,25.0,0,60,240,-28.0,81.66666666666667,162.57894736842104,-163.8918918918919,1.0,1,2,5,Medium
166,25.0,0,60,240,-28.0,81.75,162.57894736842104,-163.8918918918919,1.0,1,2,5,Medium
222,0.0,0,60,240,-28.0,79.6,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,80.83333333333333,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,82.85714285714286,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,84.0,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,84.22222222222223,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,85.0,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
222,0.0,0,60,240,-28.0,86.18181818181819,162.57894736842104,-163.8918918918919,1.0,1,0,5,Low
20,5.0,0,60,262,-81.0,72.63423627854205,107.375,-99.87179487179488,1.0,1,2,3,Low
41,10.0,0,60,262,-81.0,85.0,107.375,-99.87179487179488,1.0,1,2,3,Low
62,10.0,0,60,262,-81.0,85.0,107.375,-99.87179487179488,1.0,1,2,3,Low
111,25.0,0,60,262,-81.0,86.66666666666667,107.375,-99.87179487179488,1.0,1,2,3,Medium
146,25.0,0,60,262,-81.0,88.0,107.375,-99.87179487179488,1.0,1,2,3,Medium
195,25.0,0,60,262,-81.0,86.0,107.375,-99.87179487179488,1.0,1,2,3,Medium
19,12.5,0,60,268,-30.0,77.1392654670939,89.35897435897436,-79.39473684210526,1.0,1,2,5,Medium
47,12.5,0,60,268,-30.0,72.0,89.35897435897436,-79.39473684210526,1.0,1,2,5,Low
96,25.0,0,60,268,-30.0,80.0,89.35897435897436,-79.39473684210526,1.0,1,2,5,Medium
131,25.0,0,60,268,-30.0,80.66666666666667,89.35897435897436,-79.39473684210526,1.0,1,2,5,High
173,25.0,0,60,268,-30.0,83.0,89.35897435897436,-79.39473684210526,1.0,1,2,5,Medium
236,0.0,0,60,268,-30.0,83.2,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,83.66666666666667,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,84.42857142857143,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,83.75,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,83.88888888888889,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,84.0,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
236,0.0,0,60,268,-30.0,84.54545454545455,89.35897435897436,-79.39473684210526,1.0,1,0,5,Low
25,10.0,0,60,241,-17.0,69.32531450011035,42.38235294117647,-34.39393939393939,1.0,1,2,3,Low
53,12.5,0,60,241,-17.0,87.0,42.38235294117647,-34.39393939393939,1.0,1,2,3,Low
74,17.5,0,60,241,-17.0,88.5,42.38235294117647,-34.39393939393939,1.0,1,2,3,Medium
116,20.0,0,60,241,-17.0,92.0,42.38235294117647,-34.39393939393939,1.0,1,2,3,Medium
158,20.0,0,60,241,-17.0,86.75,42.38235294117647,-34.39393939393939,1.0,1,2,3,Medium
200,20.0,0,60,241,-17.0,87.4,42.38235294117647,-34.39393939393939,1.0,1,2,3,Medium
241,100.0,0,60,241,-17.0,83.83333333333333,42.38235294117647,-34.39393939393939,1.0,1,1,3,Medium
33,16.0,0,60,268,-81.0,80.62894828184658,43.97142857142857,-44.23529411764706,1.0,1,2,4,Medium
68,28.0,0,60,268,-81.0,97.0,43.97142857142857,-44.23529411764706,1.0,1,2,4,High
124,28.0,0,60,268,-81.0,90.0,43.97142857142857,-44.23529411764706,1.0,1,2,4,Medium
159,28.0,0,60,268,-81.0,86.33333333333333,43.97142857142857,-44.23529411764706,1.0,1,2,4,Medium
23,2.0,0,60,240,-22.0,69.69608884596813,67.6,-63.85714285714286,1.0,1,0,3,High
25,7.5,0,60,240,-22.0,40.0,67.6,-63.85714285714286,1.0,1,2,3,Medium
51,3.0,0,60,240,-22.0,55.5,67.6,-63.85714285714286,1.0,1,0,3,High
53,10.0,0,60,240,-22.0,60.0,67.6,-63.85714285714286,1.0,1,2,3,Low
79,3.0,0,60,240,-22.0,65.0,67.6,-63.85714285714286,1.0,1,0,3,High
19,12.5,0,60,240,-15.0,77.97840899761924,283.52777777777777,-285.45714285714286,1.0,1,2,5,Low
47,12.5,0,60,240,-15.0,84.0,283.52777777777777,-285.45714285714286,1.0,1,2,5,Medium
89,25.0,0,60,240,-15.0,77.0,283.52777777777777,-285.45714285714286,1.0,1,2,5,Medium
131,25.0,0,60,240,-15.0,77.0,283.52777777777777,-285.45714285714286,1.0,1,2,5,Medium
166,25.0,0,60,240,-15.0,80.25,283.52777777777777,-285.45714285714286,1.0,1,2,5,Medium
222,0.0,0,60,240,-15.0,77.8,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,80.33333333333333,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,81.28571428571429,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,81.625,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,82.66666666666667,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,83.0,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
222,0.0,0,60,240,-15.0,82.81818181818181,283.52777777777777,-285.45714285714286,1.0,1,0,5,Low
19,5.0,0,60,240,-28.0,79.09537366548042,23.576923076923077,-22.44,1.0,1,2,1,Low
47,18.0,0,60,240,-28.0,85.0,23.576923076923077,-22.44,1.0,1,2,1,Medium
54,1.0,0,60,240,-28.0,87.5,23.576923076923077,-22.44,1.0,1,0,1,High
89,18.0,0,60,240,-28.0,91.66666666666667,23.576923076923077,-22.44,1.0,1,2,1,High
89,1.0,0,60,240,-28.0,86.25,23.576923076923077,-22.44,1.0,1,0,1,High
124,1.0,0,60,240,-28.0,89.0,23.576923076923077,-22.44,1.0,1,0,1,High
159,18.0,0,60,240,-28.0,90.83333333333333,23.576923076923077,-22.44,1.0,1,2,1,High
159,1.0,0,60,240,-28.0,89.14285714285714,23.576923076923077,-22.44,1.0,1,0,1,High
187,18.0,0,60,240,-28.0,90.5,23.576923076923077,-22.44,1.0,1,2,1,Medium
187,1.0,0,60,240,-28.0,89.88888888888889,23.576923076923077,-22.44,1.0,1,0,1,High
23,2.0,0,60,240,-25.0,69.69608884596813,35.5,-23.454545454545453,1.0,1,0,3,High
25,7.5,0,60,240,-25.0,67.0,35.5,-23.454545454545453,1.0,1,2,3,High
51,3.0,0,60,240,-25.0,52.5,35.5,-23.454545454545453,1.0,1,0,3,High
19,12.5,0,120,240,-9.0,77.97840899761924,40.2,-49.0,1.0,1,2,5,Low
47,12.5,0,120,240,-9.0,86.0,40.2,-49.0,1.0,1,2,5,Low
222,0.0,0,120,240,-9.0,83.0,40.2,-49.0,1.0,1,0,5,High
222,0.0,0,120,240,-9.0,82.0,40.2,-49.0,1.0,1,0,5,High
24,12.5,1,60,241,-22.0,76.67992145311733,145.63636363636363,-159.1,1.0,1,2,5,Low
52,12.5,1,60,241,-22.0,86.0,145.63636363636363,-159.1,1.0,1,2,5,Low
129,25.0,1,60,241,-22.0,83.0,145.63636363636363,-159.1,1.0,1,2,5,Medium
171,25.0,1,60,241,-22.0,83.0,145.63636363636363,-159.1,1.0,1,2,5,High
227,0.0,1,60,241,-22.0,73.25,145.63636363636363,-159.1,1.0,1,0,5,Low
227,0.0,1,60,241,-22.0,74.6,145.63636363636363,-159.1,1.0,1,0,5,Low
227,0.0,1,60,241,-22.0,77.83333333333333,145.63636363636363,-159.1,1.0,1,0,5,Low
227,0.0,1,60,241,-22.0,79.42857142857143,145.63636363636363,-159.1,1.0,1,0,5,Medium
227,0.0,1,60,241,-22.0,78.125,145.63636363636363,-159.1,1.0,1,0,5,Low
227,0.0,1,60,241,-22.0,78.33333333333333,145.63636363636363,-159.1,1.0,1,0,5,Low
227,0.0,1,60,241,-22.0,78.9,145.63636363636363,-159.1,1.0,1,0,5,Low
25,10.0,0,60,261,-36.0,69.59447527749748,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
53,12.5,0,60,261,-36.0,39.0,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
88,17.5,0,60,261,-36.0,37.5,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
123,20.0,0,60,261,-36.0,37.0,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
165,20.0,0,60,261,-36.0,37.5,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
207,20.0,0,60,261,-36.0,39.6,17.892857142857142,-11.296296296296298,1.0,1,2,3,High
261,100.0,0,60,261,-36.0,39.0,17.892857142857142,-11.296296296296298,1.0,1,1,3,High
20,5.0,1,60,262,-12.0,72.63423627854205,16.833333333333332,-9.636363636363637,1.0,1,2,3,High
41,10.0,1,60,262,-12.0,55.0,16.833333333333332,-9.636363636363637,1.0,1,2,3,High
62,10.0,1,60,262,-12.0,62.5,16.833333333333332,-9.636363636363637,1.0,1,2,3,High
111,25.0,1,60,262,-12.0,73.33333333333333,16.833333333333332,-9.636363636363637,1.0,1,2,3,High
146,25.0,1,60,262,-12.0,69.0,16.833333333333332,-9.636363636363637,1.0,1,2,3,High
23,2.0,0,60,240,-22.0,69.69608884596813,42.23076923076923,-42.5,1.0,1,0,3,High
25,7.5,0,60,240,-22.0,53.0,42.23076923076923,-42.5,1.0,1,2,3,Medium
51,3.0,0,60,240,-22.0,62.5,42.23076923076923,-42.5,1.0,1,0,3,High
53,10.0,0,60,240,-22.0,73.0,42.23076923076923,-42.5,1.0,1,2,3,Medium
79,3.0,0,60,240,-22.0,68.5,42.23076923076923,-42.5,1.0,1,0,3,High
81,12.5,0,60,240,-22.0,64.8,42.23076923076923,-42.5,1.0,1,2,3,High
114,4.0,0,60,240,-22.0,65.16666666666667,42.23076923076923,-42.5,1.0,1,0,3,High
116,15.0,0,60,240,-22.0,67.71428571428571,42.23076923076923,-42.5,1.0,1,2,3,Medium
149,4.0,0,60,240,-22.0,69.625,42.23076923076923,-42.5,1.0,1,0,3,High
151,15.0,0,60,240,-22.0,71.55555555555556,42.23076923076923,-42.5,1.0,1,2,3,Medium
200,15.0,0,60,240,-22.0,71.6,42.23076923076923,-42.5,1.0,1,2,3,High
19,12.5,0,60,268,-144.0,77.1392654670939,166.25,-168.27272727272728,1.0,1,2,5,Medium
47,12.5,0,60,268,-144.0,60.0,166.25,-168.27272727272728,1.0,1,2,5,Medium
236,0.0,0,60,268,-144.0,63.0,166.25,-168.27272727272728,1.0,1,0,5,Low
33,16.0,0,60,268,-83.0,80.62894828184658,60.714285714285715,-69.66666666666667,1.0,1,2,4,High
23,2.0,0,60,240,-28.0,69.69608884596813,13.6,14.25,1.0,1,0,3,High
25,7.5,0,60,240,-28.0,37.0,13.6,14.25,1.0,1,2,3,High
19,5.0,0,60,240,-21.0,79.09537366548042,40.46153846153846,-32.72,1.0,1,2,1,Low
47,18.0,0,60,240,-21.0,93.0,40.46153846153846,-32.72,1.0,1,2,1,Medium
54,1.0,0,60,240,-21.0,89.5,40.46153846153846,-32.72,1.0,1,0,1,High
89,18.0,0,60,240,-21.0,93.0,40.46153846153846,-32.72,1.0,1,2,1,Medium
89,1.0,0,60,240,-21.0,89.75,40.46153846153846,-32.72,1.0,1,0,1,High
124,18.0,0,60,240,-21.0,91.8,40.46153846153846,-32.72,1.0,1,2,1,Medium
124,1.0,0,60,240,-21.0,89.83333333333333,40.46153846153846,-32.72,1.0,1,0,1,High
159,18.0,0,60,240,-21.0,91.28571428571429,40.46153846153846,-32.72,1.0,1,2,1,High
159,1.0,0,60,240,-21.0,89.625,40.46153846153846,-32.72,1.0,1,0,1,High
187,18.0,0,60,240,-21.0,88.55555555555556,40.46153846153846,-32.72,1.0,1,2,1,Medium
187,1.0,0,60,240,-21.0,87.5,40.46153846153846,-32.72,1.0,1,0,1,High
19,12.5,0,60,240,-28.0,77.97840899761924,96.66666666666667,-75.2,1.0,1,2,5,Low
47,12.5,0,60,240,-28.0,88.0,96.66666666666667,-75.2,1.0,1,2,5,Low
89,25.0,0,60,240,-28.0,83.0,96.66666666666667,-75.2,1.0,1,2,5,High
19,12.5,0,60,268,-53.0,77.1392654670939,87.88235294117646,-85.39393939393939,1.0,1,2,5,Low
47,12.5,0,60,268,-53.0,92.0,87.88235294117646,-85.39393939393939,1.0,1,2,5,Low
96,25.0,0,60,268,-53.0,90.0,87.88235294117646,-85.39393939393939,1.0,1,2,5,Medium
131,25.0,0,60,268,-53.0,91.33333333333333,87.88235294117646,-85.39393939393939,1.0,1,2,5,Medium
173,25.0,0,60,268,-53.0,92.25,87.88235294117646,-85.39393939393939,1.0,1,2,5,Medium
236,0.0,0,60,268,-53.0,92.8,87.88235294117646,-85.39393939393939,1.0,1,0,5,Low
236,0.0,0,60,268,-53.0,93.5,87.88235294117646,-85.39393939393939,1.0,1,0,5,Low
