id_student,code_module,code_presentation,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,prior_avg_score,num_of_prev_attempts,studied_credits,cluster,cluster_label
601820,FFF,2014J,62.0,-63.9047619047619,1.0,1,82.41124592134639,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
601827,EEE,2013J,57.75,-2.89473684210526,1.0,1,80.90723707046165,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601854,GGG,2013J,21.0,-19.63636363636364,1.0,1,77.85078924829303,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601857,DDD,2013J,104.9,-95.28205128205128,1.0,1,69.01825837297584,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
601862,BBB,2014B,14.0,3.176470588235293,1.0,1,78.50875324443889,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601872,CCC,2014B,64.6774193548387,-65.8,1.0,1,83.13740042551086,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601873,EEE,2013J,26.96153846153846,-25.96,1.0,1,88.61557040379498,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601874,BBB,2014J,44.68421052631579,-42.94444444444444,1.0,1,82.49763449580968,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601885,BBB,2013J,23.133333333333333,-19.428571428571427,1.0,1,64.12250755780168,0,60,5,Struggling Low-Engagement Studier
601887,BBB,2013J,22.928571428571427,-17.153846153846153,1.0,1,75.84693035722448,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601896,BBB,2013J,18.57894736842105,-14.333333333333332,1.0,1,71.46244262273673,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601930,BBB,2014J,6.625,-6.428571428571429,1.0,1,82.8690862395242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601934,BBB,2013J,32.96,-26.0,1.0,1,41.678452919629386,0,180,5,Struggling Low-Engagement Studier
601939,GGG,2013J,44.903225806451616,-45.36666666666667,1.0,1,77.64867284617662,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601949,CCC,2014B,53.96153846153846,-49.88,1.0,1,48.4953990754681,0,30,5,Struggling Low-Engagement Studier
601951,BBB,2013J,54.11111111111112,-56.23529411764706,1.0,1,74.24708396178984,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601952,FFF,2013J,94.15789473684212,-82.5,1.0,1,69.27066915501719,0,60,1,High-Performing Engaged Fading-Effort Studier
601956,CCC,2014J,36.05263157894737,-37.0,1.0,1,58.06226959646367,0,60,5,Struggling Low-Engagement Studier
601956,DDD,2014B,40.0,-18.620689655172413,1.0,1,58.22504492858719,0,60,5,Struggling Low-Engagement Studier
601963,GGG,2013J,25.571428571428573,103.11111111111111,1.0,1,73.2977469202507,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601983,BBB,2014J,51.64516129032258,-39.93333333333333,1.0,1,81.26787645309543,0,60,0,High-Performing Low-Engagement Light-Workload Studier
601983,GGG,2013J,32.22857142857143,-31.11764705882353,1.0,1,72.52340829591208,0,30,0,High-Performing Low-Engagement Light-Workload Studier
601997,GGG,2013J,8.3,-5.888888888888889,1.0,1,82.75474869726004,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602007,EEE,2013J,80.66666666666667,-81.94285714285714,1.0,1,89.65723707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602009,BBB,2013J,16.38888888888889,8.058823529411764,1.0,1,82.5979043831985,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602011,BBB,2014B,12.636363636363637,-12.19047619047619,1.0,1,54.17668253736818,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602014,BBB,2013J,48.26923076923077,-49.16,1.0,1,73.93011939041351,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602023,GGG,2013J,28.8,86.5,1.0,1,66.13212304589007,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602029,DDD,2014J,105.35897435897436,-68.10526315789474,1.0,1,71.52237271309035,0,60,1,High-Performing Engaged Fading-Effort Studier
602030,CCC,2014B,62.0,-65.35714285714286,1.0,1,57.340111820295874,0,60,5,Struggling Low-Engagement Studier
602030,CCC,2014J,19.5,-10.363636363636363,1.0,1,54.30192014530829,1,30,5,Struggling Low-Engagement Studier
602032,BBB,2013J,15.5,-12.666666666666668,1.0,1,78.9158371040724,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602042,CCC,2014B,36.35294117647059,-17.878787878787875,1.0,1,95.99748240880143,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602045,GGG,2014B,32.6,-32.785714285714285,1.0,1,78.34171192935237,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602053,FFF,2013J,53.57142857142857,-32.1,1.0,1,80.03481636677347,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602061,GGG,2014B,20.823529411764707,-0.875,1.0,1,61.390364317330615,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602066,BBB,2013J,12.5,-11.848484848484848,1.0,1,76.60844878977232,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602072,GGG,2013J,25.923076923076923,-24.83333333333333,1.0,1,80.813752211256,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602097,FFF,2013J,62.4,-30.5,1.0,1,66.56963273354695,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602099,FFF,2013J,38.94444444444444,-35.94285714285714,1.0,1,64.51624410397982,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602107,CCC,2014B,33.90909090909091,-36.2,1.0,1,71.6734451536292,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602107,EEE,2014B,33.69230769230769,-24.583333333333336,1.0,1,82.87289088863892,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602109,BBB,2014J,9.846153846153848,-9.583333333333334,1.0,1,76.79763449580967,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602111,FFF,2013J,45.16666666666666,-39.45454545454545,1.0,1,77.1392654670939,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602123,CCC,2014J,46.4,-46.96551724137931,1.0,1,61.66538294017617,0,90,5,Struggling Low-Engagement Studier
602133,CCC,2014B,52.0,-41.1764705882353,1.0,1,70.50406709217752,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602133,EEE,2013J,90.63157894736842,-87.94594594594595,1.0,1,85.11557040379498,0,60,1,High-Performing Engaged Fading-Effort Studier
602147,BBB,2013J,20.23076923076923,-20.83333333333333,1.0,1,79.73368688501041,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602150,EEE,2014B,56.125,-53.85714285714285,1.0,1,79.74578177727784,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602150,EEE,2014J,31.5,-53.0,1.0,1,82.46234893089557,2,30,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602151,CCC,2014J,42.206896551724135,-13.67857142857143,1.0,1,92.20869816789224,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602168,GGG,2013J,32.27777777777778,-32.05882352941177,1.0,1,80.92141536392671,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602175,GGG,2013J,12.0,9.333333333333334,1.0,1,80.26424609178014,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602185,DDD,2014J,29.216216216216218,-24.88888888888889,1.0,1,71.92515049086812,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602228,DDD,2014B,20.2,-7.5,1.0,1,64.3983962333554,0,60,5,Struggling Low-Engagement Studier
602233,EEE,2013J,76.57575757575758,-63.5,1.0,1,86.44890373712832,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602245,BBB,2013J,247.89743589743588,-232.8684210526316,1.0,1,77.68015546544959,0,60,1,High-Performing Engaged Fading-Effort Studier
602268,EEE,2013J,49.38235294117647,-48.81818181818182,1.0,1,88.07390373712832,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602269,CCC,2014B,20.785714285714285,60.53846153846154,1.0,1,68.4707337588442,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602269,EEE,2013J,27.625,-27.782608695652176,1.0,1,88.44890373712832,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602275,EEE,2013J,73.88571428571429,-58.55882352941177,1.0,1,86.90723707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602288,CCC,2014J,26.682926829268293,-26.325,1.0,1,73.70125769170177,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602288,EEE,2013J,49.80555555555556,-50.2,1.0,1,85.78223707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602302,DDD,2013J,43.0,-25.78125,1.0,1,70.37540123011868,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602312,DDD,2013J,33.5,-37.142857142857146,1.0,1,69.59447527749748,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602312,FFF,2013J,150.6451612903226,-131.9,1.0,1,72.80815127088697,0,120,1,High-Performing Engaged Fading-Effort Studier
602318,DDD,2014J,33.91428571428571,-8.147058823529413,1.0,1,90.69181715753479,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602320,FFF,2013J,38.0,-33.0,1.0,1,77.1392654670939,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602324,BBB,2013J,15.4,7.333333333333334,1.0,1,76.03316742081448,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602344,FFF,2013J,111.0,-72.0,1.0,1,83.56963273354695,0,90,1,High-Performing Engaged Fading-Effort Studier
602356,DDD,2013J,21.594594594594597,-20.13888888888889,1.0,1,73.41349646821392,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602360,GGG,2014J,26.64,-24.625,1.0,1,57.398292929045326,2,30,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602365,DDD,2014B,25.24,-6.5,1.0,1,75.03172956668874,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602389,EEE,2013J,57.19444444444444,-4.314285714285717,1.0,1,64.49057040379498,0,60,5,Struggling Low-Engagement Studier
602395,BBB,2013J,18.73684210526316,-7.111111111111111,1.0,1,75.89035355167708,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602398,CCC,2014B,36.5,-22.285714285714285,1.0,1,71.02033546088764,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602398,EEE,2013J,43.708333333333336,-36.21739130434783,1.0,1,91.2096494272822,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602401,GGG,2013J,36.47619047619048,-33.05,1.0,1,67.67949295199674,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602404,DDD,2013J,32.225806451612904,-31.23333333333333,1.0,1,80.88254408726154,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602424,EEE,2013J,48.92,-46.79166666666666,1.0,1,83.19890373712832,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602451,FFF,2013J,121.34615384615384,-121.0,1.0,1,64.3712885965243,0,60,1,High-Performing Engaged Fading-Effort Studier
602453,DDD,2013J,14.4,-8.222222222222221,1.0,1,69.59447527749748,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602454,DDD,2014B,16.26923076923077,-15.88,1.0,1,56.0298068333491,0,120,5,Struggling Low-Engagement Studier
602458,BBB,2013J,32.458333333333336,-27.608695652173918,1.0,1,88.42741376270789,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602468,FFF,2013J,51.04166666666666,-48.04347826086956,1.0,1,84.63039480067764,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602469,FFF,2013J,121.27027027027027,-122.58333333333331,1.0,1,90.787492300228,0,60,1,High-Performing Engaged Fading-Effort Studier
602470,GGG,2013J,27.0,7.280000000000001,1.0,1,86.79351411601789,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602471,BBB,2014J,55.47222222222222,-56.02857142857143,1.0,1,83.36430116247634,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602483,BBB,2013J,17.375,-10.714285714285715,1.0,1,76.4789592760181,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602496,BBB,2013J,19.066666666666663,-17.214285714285715,1.0,1,79.79840943370355,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602502,FFF,2013J,40.30769230769231,-33.916666666666664,1.0,1,67.78481636677347,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602511,FFF,2013J,219.525,-165.66666666666666,1.0,1,85.46783741807313,0,60,1,High-Performing Engaged Fading-Effort Studier
602516,FFF,2013J,90.72222222222224,-90.22857142857144,1.0,1,83.92105410878982,0,60,1,High-Performing Engaged Fading-Effort Studier
602528,DDD,2014J,26.47058823529412,-25.21212121212121,1.0,1,75.76959493531257,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602531,GGG,2013J,27.285714285714285,21.83333333333333,1.0,1,80.26424609178014,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602533,CCC,2014J,24.17241379310345,-24.0,1.0,1,93.19500769170176,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602533,DDD,2014B,25.45833333333333,-0.4782608695652186,1.0,1,77.63218778573004,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602570,BBB,2014J,15.38888888888889,-14.176470588235292,1.0,1,31.397634495809676,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602571,FFF,2014B,59.84615384615385,-63.75,1.0,1,79.33996072655867,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602573,GGG,2013J,51.5,-36.07692307692308,1.0,1,70.11189980909157,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602577,FFF,2013J,190.40540540540545,159.91666666666666,1.0,1,79.8862928052785,0,60,4,Average-Performing Engaged Increasing-Effort Studier
602594,FFF,2014J,106.4390243902439,-108.075,1.0,1,78.72144392236935,0,60,1,High-Performing Engaged Fading-Effort Studier
602595,DDD,2013J,36.36111111111112,-32.25714285714286,1.0,1,74.48730599202345,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602598,BBB,2013J,3.0,0.0,1.0,1,78.9158371040724,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602600,FFF,2013J,94.71428571428572,-108.16666666666669,1.0,1,77.1392654670939,0,60,1,High-Performing Engaged Fading-Effort Studier
602604,GGG,2013J,37.125,132.13333333333333,1.0,1,90.96983686734065,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602607,GGG,2013J,1.0,0.0,1.0,1,80.26424609178014,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602634,BBB,2013J,11.571428571428571,-10.0,1.0,1,78.9158371040724,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602652,BBB,2013J,9.5,-11.333333333333334,1.0,1,78.9158371040724,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602655,GGG,2014B,27.13636363636364,-25.285714285714285,1.0,1,79.65377115861666,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602663,EEE,2013J,61.16129032258065,-61.13333333333333,1.0,1,86.24057040379498,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602666,BBB,2014J,14.9,41.22222222222222,1.0,1,39.74763449580968,1,90,5,Struggling Low-Engagement Studier
602669,FFF,2013J,137.32432432432432,-140.11111111111111,1.0,1,89.62262337285908,0,90,1,High-Performing Engaged Fading-Effort Studier
602672,FFF,2014B,27.6875,-28.466666666666665,1.0,1,84.586647029946,1,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602681,FFF,2014B,77.88461538461539,-21.72,1.0,1,88.98481368049666,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602683,CCC,2014J,102.23076923076924,-79.26315789473684,1.0,1,96.27774578693986,0,60,1,High-Performing Engaged Fading-Effort Studier
602696,BBB,2014J,41.8125,-42.12903225806452,1.0,1,84.14763449580968,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602703,CCC,2014B,31.142857142857142,0.9230769230769234,1.0,1,42.67344515362921,0,60,5,Struggling Low-Engagement Studier
602703,EEE,2013J,57.8,-3.931034482758619,1.0,1,92.78223707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602707,EEE,2014J,60.729729729729726,-61.388888888888886,1.0,1,89.65725389939055,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602711,GGG,2013J,39.04545454545455,-24.142857142857142,1.0,1,87.89731647575823,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602713,FFF,2013J,113.3,-112.1025641025641,1.0,1,90.40218987117557,0,90,1,High-Performing Engaged Fading-Effort Studier
602718,CCC,2014B,24.466666666666665,2.620689655172413,1.0,1,51.84420859927762,0,60,5,Struggling Low-Engagement Studier
602718,EEE,2013J,40.354838709677416,-36.53333333333333,1.0,1,89.28223707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602719,FFF,2013J,90.44444444444444,451.6470588235294,1.0,1,60.95969648493219,0,120,4,Average-Performing Engaged Increasing-Effort Studier
602721,EEE,2014B,64.69444444444444,-61.400000000000006,1.0,1,92.89477877765279,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602725,DDD,2013J,17.46153846153846,39.583333333333336,1.0,1,72.29723763874874,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602729,DDD,2013J,37.84375,-37.0,1.0,1,64.27302027773773,0,60,5,Struggling Low-Engagement Studier
602734,FFF,2013J,16.066666666666666,-16.142857142857142,1.0,1,72.7130884890313,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602739,BBB,2013J,33.63636363636363,0.3999999999999986,1.0,1,66.3539592760181,0,60,5,Struggling Low-Engagement Studier
602767,BBB,2013J,33.1875,-29.0,1.0,1,63.291528406234285,0,60,5,Struggling Low-Engagement Studier
602768,GGG,2013J,23.285714285714285,-18.615384615384617,1.0,1,70.13212304589007,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602777,FFF,2013J,75.375,-76.7741935483871,1.0,1,83.76216762490333,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602779,BBB,2014J,54.333333333333336,105.04347826086956,1.0,1,80.53096782914301,0,300,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602780,GGG,2013J,19.15,-19.105263157894736,1.0,1,77.75555115305494,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602783,DDD,2013J,95.475,-92.7948717948718,1.0,1,81.11825837297583,0,60,1,High-Performing Engaged Fading-Effort Studier
602792,FFF,2013J,66.83333333333333,-58.05882352941177,1.0,1,84.04642182236464,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602803,BBB,2013J,31.5625,14.333333333333332,1.0,1,67.21650075414782,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602811,FFF,2013J,67.76923076923077,-68.52631578947368,1.0,1,69.54592168026971,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602815,BBB,2014B,18.0,33.75,1.0,1,75.06670294420896,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602816,EEE,2013J,124.75,-133.9090909090909,1.0,1,80.62894828184658,0,60,1,High-Performing Engaged Fading-Effort Studier
602818,FFF,2014B,88.65625,-90.48387096774194,1.0,1,67.99734975553274,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602820,GGG,2013J,33.68181818181818,-5.952380952380949,1.0,1,67.44939980909156,0,30,0,High-Performing Low-Engagement Light-Workload Studier
602826,BBB,2013J,40.57142857142857,-9.0,1.0,1,84.92995582848523,0,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
602827,CCC,2014J,33.7,-34.111111111111114,1.0,1,67.68033797152218,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602827,EEE,2013J,66.27777777777777,-60.971428571428575,1.0,1,88.65723707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602830,EEE,2014J,44.54285714285714,35.47058823529412,1.0,1,91.28225389939057,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602837,FFF,2013J,241.65,-253.31578947368425,1.0,1,76.33684595583166,0,60,1,High-Performing Engaged Fading-Effort Studier
602854,FFF,2014B,160.26315789473685,-163.56756756756758,1.0,1,88.9938144019974,0,90,1,High-Performing Engaged Fading-Effort Studier
602856,CCC,2014J,209.75,-238.57142857142856,1.0,1,75.5410139145665,0,60,1,High-Performing Engaged Fading-Effort Studier
602856,DDD,2013J,135.90243902439025,-138.275,1.0,1,87.12302027773774,0,60,1,High-Performing Engaged Fading-Effort Studier
602862,FFF,2014B,152.94285714285715,-156.41176470588235,1.0,1,81.72933328126628,0,60,1,High-Performing Engaged Fading-Effort Studier
602865,BBB,2014J,56.91666666666666,-52.371428571428574,1.0,1,39.06430116247635,0,60,5,Struggling Low-Engagement Studier
602895,FFF,2013J,105.5,807.3529411764706,1.0,1,66.84299374322944,0,90,4,Average-Performing Engaged Increasing-Effort Studier
602898,BBB,2014B,26.2,-20.25,1.0,1,78.9669206094627,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602902,CCC,2014B,83.71428571428571,-63.75,1.0,1,81.86087526594429,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602902,DDD,2013J,58.54285714285714,-56.14705882352941,1.0,1,86.96111551583297,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602913,CCC,2014B,23.714285714285715,-22.8,1.0,1,68.41444669451572,0,90,0,High-Performing Low-Engagement Light-Workload Studier
602929,BBB,2014B,9.214285714285714,-8.846153846153847,1.0,1,68.74338412189255,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602943,BBB,2014J,33.62068965517241,-33.785714285714285,1.0,1,88.31430116247634,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
602948,FFF,2013J,87.6923076923077,-87.94736842105263,1.0,1,83.60862926511497,0,90,1,High-Performing Engaged Fading-Effort Studier
602973,CCC,2014J,48.91428571428571,-47.26470588235294,1.0,1,81.26792435836843,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602991,BBB,2014B,113.5,22.15151515151516,1.0,1,87.74976366560168,0,60,0,High-Performing Low-Engagement Light-Workload Studier
602994,FFF,2013J,61.55,-57.42105263157895,1.0,1,69.7130884890313,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603012,BBB,2013J,19.59375,-19.193548387096776,1.0,1,84.68650467179879,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603030,FFF,2013J,19.875,4.714285714285715,1.0,1,80.56963273354695,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603034,DDD,2013J,38.61538461538461,-30.39473684210526,1.0,1,91.60635361107107,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603035,BBB,2013J,8.692307692307692,-7.25,1.0,1,73.89873410902823,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603036,BBB,2013J,33.3125,-22.0,1.0,1,86.31265907295318,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603038,BBB,2013J,24.692307692307693,16.583333333333332,1.0,1,78.44660094807153,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603044,GGG,2013J,40.78260869565217,-30.090909090909093,1.0,1,79.61732363982742,0,30,0,High-Performing Low-Engagement Light-Workload Studier
603049,CCC,2014J,23.954545454545453,-24.047619047619047,1.0,1,83.35109722589046,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603049,DDD,2013J,37.12903225806452,7.100000000000001,1.0,1,87.35222838883283,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603055,BBB,2014J,19.5,36.8,1.0,1,79.46430116247635,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603058,GGG,2013J,25.571428571428573,3.692307692307693,1.0,1,76.06130457099633,0,30,0,High-Performing Low-Engagement Light-Workload Studier
603059,FFF,2013J,77.17241379310344,-75.78571428571429,1.0,1,88.48739910638481,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603061,BBB,2014B,14.25,-2.571428571428571,1.0,1,78.11673015236568,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603064,GGG,2014B,46.91176470588236,-46.27272727272727,1.0,1,72.96896060660106,0,30,0,High-Performing Low-Engagement Light-Workload Studier
603108,EEE,2014J,44.22222222222222,-44.457142857142856,1.0,1,81.7405872327239,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603111,FFF,2013J,126.0,-130.71428571428572,1.0,1,75.61814970010681,0,120,1,High-Performing Engaged Fading-Effort Studier
603111,FFF,2014B,81.80555555555556,-77.97142857142858,1.0,1,67.3904185448,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
603112,BBB,2014B,13.333333333333334,10.235294117647058,1.0,1,88.80449602856379,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603113,BBB,2014J,30.454545454545453,-28.761904761904763,1.0,1,40.297634495809675,1,60,5,Struggling Low-Engagement Studier
603121,BBB,2014J,17.0,32.0,1.0,1,65.73817247904839,0,60,5,Struggling Low-Engagement Studier
603123,BBB,2013J,10.916666666666666,-10.818181818181818,1.0,1,77.59394392372333,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603129,CCC,2014J,17.620689655172413,-16.178571428571427,1.0,1,73.80192014530829,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603148,FFF,2013J,28.83333333333333,-33.4,1.0,1,77.1392654670939,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603155,FFF,2013J,78.225,-79.2051282051282,1.0,1,72.48423352196922,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603163,FFF,2014B,63.1764705882353,-56.84848484848485,1.0,1,82.5573305155135,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603164,GGG,2013J,43.52173913043478,-9.954545454545451,1.0,1,80.88213845464223,0,30,0,High-Performing Low-Engagement Light-Workload Studier
603165,BBB,2013J,28.151515151515152,-12.53125,1.0,1,89.81678212310565,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603170,FFF,2013J,92.3,-93.41379310344828,1.0,1,89.65868939017508,0,90,1,High-Performing Engaged Fading-Effort Studier
603179,CCC,2014J,45.6875,-5.0,1.0,1,65.67692014530829,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
603179,EEE,2014J,55.81818181818182,-53.23809523809524,1.0,1,78.15411631029853,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
603199,FFF,2013J,165.7826086956522,-149.27272727272728,1.0,1,62.49132363815627,0,90,1,High-Performing Engaged Fading-Effort Studier
603200,BBB,2014J,22.8125,-6.199999999999999,1.0,1,42.897634495809676,0,60,5,Struggling Low-Engagement Studier
603210,BBB,2013J,39.95,-33.63157894736842,1.0,1,81.15562444091856,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603216,FFF,2013J,23.9,-19.88888888888889,1.0,1,75.56963273354695,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603220,FFF,2013J,21.3,11.88888888888889,1.0,1,77.1392654670939,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
603222,CCC,2014B,23.428571428571427,-21.5,1.0,1,50.51016773044382,0,60,5,Struggling Low-Engagement Studier
603222,EEE,2013J,43.7,-42.8421052631579,1.0,1,88.32390373712832,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603224,DDD,2014J,119.8780487804878,-98.275,1.0,1,90.69351392237508,0,60,1,High-Performing Engaged Fading-Effort Studier
603230,GGG,2013J,27.285714285714285,1.8461538461538467,1.0,1,71.75203515596858,0,30,0,High-Performing Low-Engagement Light-Workload Studier
603231,FFF,2013J,152.51282051282053,-155.5,1.0,1,80.2612897990255,0,60,1,High-Performing Engaged Fading-Effort Studier
603260,FFF,2013J,57.27272727272727,-26.700000000000003,1.0,1,84.56963273354695,0,60,0,High-Performing Low-Engagement Light-Workload Studier
603265,BBB,2013J,16.77777777777778,2.5,1.0,1,74.06650075414782,0,60,0,High-Performing Low-Engagement Light-Workload Studier
